Datum export;20211201 09:13;;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;20211028 05:00;20211028 06:00;17.54;19.38;4.96;36.7;16.6;10.48;10.59;16.71;21.34;37.12;17.44;12.5;13.68;10.77;11.31;37.42;24.89;12.75;14.28;23.45;34.88;41.77;38.28;23.3;21.73;10.67;12.7;21.16;25.61;19.56;17.27;14.66;31.51;13.48;16;20.23;17.14;10.39;10.03;15.16;6.99;15.92;12.43
NO2;uur;µg/m³;20211028 06:00;20211028 07:00;21.97;21.05;12.43;41.46;26.47;15.78;13.92;29.88;30.33;43.71;24.54;16.74;20.32;12.29;16.66;44.86;33.46;12.38;18.63;30.64;42.5;45.99;42.81;24.46;31.56;12.31;15.89;28.21;34.76;24.6;25.21;18.91;30.2;20.56;19.09;22.45;23.81;14.34;13.29;20.08;9.09;23.46;19.95
NO2;uur;µg/m³;20211028 07:00;20211028 08:00;21.12;24.1;12.43;50.05;32.03;18.06;18.56;35.3;35.45;45.91;33.69;19.5;21.19;15.11;21.67;47.07;37.27;14.9;21.98;33.12;44.82;44.75;43.81;30.01;31.8;17;17.84;35.33;33.54;28.61;30.21;18.68;27.85;23.4;26.78;29.74;23.79;15.77;11;19.51;12.16;32.02;24.61
NO2;uur;µg/m³;20211028 08:00;20211028 09:00;16.26;20.71;11.81;38.07;33.17;17.55;22.42;29.54;32.68;43.32;28.01;14.5;21.13;17.5;25.56;39.83;38.83;15.63;20.73;28.28;41.22;38.74;37.35;26.47;28.25;16.33;14.75;30.76;35.59;22.4;25.16;18.55;20.53;20.86;26.98;35.15;18.91;14.35;10.77;18.81;10.81;26.13;20.17
NO2;uur;µg/m³;20211028 09:00;20211028 10:00;13.97;18.31;9.33;21.36;15.38;12.17;26.75;24.98;25.96;32;19.18;13.28;17.26;14.52;24.94;33.61;43.82;14.76;16.63;25.25;35.12;32.75;31.93;20.19;26.1;13.83;13.57;29.1;25.39;18.67;20.89;16.84;23.85;17.55;20.32;25.05;17.64;12.74;9.14;15.82;9.65;26.17;15.94
NO2;uur;µg/m³;20211028 10:00;20211028 11:00;14.32;14.22;8.71;19.03;8.71;11.95;28.43;21;20.84;28.09;16.66;13.27;17.59;13.24;17.04;29.24;29.69;14.97;14.09;23.39;30.82;28.38;34.8;18.13;21.34;11.1;13.25;26.55;20.85;16.13;18.13;13.51;26.78;17.12;19.41;24.06;17.79;11.91;9.03;13.82;8.94;26.74;14.88
NO2;uur;µg/m³;20211028 11:00;20211028 12:00;16.07;13.09;8.11;22.11;8.66;10.53;25.68;22.44;22.45;25.03;12.85;12.14;13.78;12.08;14.65;27.4;25.65;13.41;13.26;20.96;28.56;27.63;31.13;16.48;23.22;10.6;12.03;26.42;16.38;17.2;18.44;11.6;29.9;14.84;20.21;23.69;18.48;12.14;10.51;12.85;7.71;25.68;12.79
NO2;uur;µg/m³;20211028 12:00;20211028 13:00;14.95;13.51;6.61;21.94;7.73;8.27;19.19;15.41;16.08;23.57;12.57;11.53;10.76;9.93;9.65;29.16;22.14;15.99;11.72;18.33;29.24;28.79;32.24;14.69;20.36;11.61;11.17;24.27;17.3;16.46;15.88;10.26;24.37;15.78;20.7;23.17;17.85;12.02;8.68;11.66;7.62;24.23;11.11
NO2;uur;µg/m³;20211028 13:00;20211028 14:00;11.63;12.96;6.45;12.33;6.29;7.43;18.2;13.07;14.55;27.18;13.09;10.96;7.86;8.94;6.36;28.67;23.05;13.96;10.88;15.48;30.07;28.34;35.8;14.06;18.69;12.05;10.3;24.56;19.44;15.3;12.43;10.22;22.62;15.07;20.26;22.11;16.92;12.18;8.77;11.13;8.13;29.25;10.58
NO2;uur;µg/m³;20211028 14:00;20211028 15:00;5.83;10.25;6.72;14.74;7.3;7.39;14.16;14.08;14.17;25.77;12.82;9.54;9.56;11.94;5.99;22.51;21.93;13.23;11.14;15.96;26.39;25.68;26.49;15.41;19.92;13.47;10.44;26.62;19.23;13.92;12.9;10.18;22.56;15.94;18.76;19.02;17.8;15.97;11.05;14.76;9.67;26.12;12.07
NO2;uur;µg/m³;20211028 15:00;20211028 16:00;7.41;12.59;10.45;24.26;9.42;10.1;12;19.17;18.7;36.21;15.07;12.47;8.78;9.92;7.73;18.64;22.94;16.07;11.55;17.99;21.32;19.62;20.73;17.94;20;15.12;11.06;24.02;29.85;16.96;13.31;9.88;26.07;15.37;20.01;19;21.89;17.25;12.11;18.49;13.99;28.45;15.08
NO2;uur;µg/m³;20211028 16:00;20211028 17:00;10.77;18.44;15.91;28.22;12.15;11.85;16.52;19.35;23.37;52.3;18.85;13.16;11.38;9.94;11.11;19.72;29.95;15.12;15.62;19.98;24.52;21.53;26.1;20.99;26.43;16.64;11.82;32.53;34.01;18.61;17.14;12.15;33.16;17.28;23.76;35.38;28.55;21.63;15.3;18.31;18.53;33.49;22.46
NO2;uur;µg/m³;20211028 17:00;20211028 18:00;13.56;15.17;17;32.4;17.52;10.44;15.85;30.86;26.2;54.73;26.89;17.59;16.25;13.25;11.76;31.15;40.27;16.75;22.91;22.73;31.72;31.19;48.21;24.07;27.6;19.88;14.87;41.48;43.61;22.16;29.88;18.7;39.62;22.6;24.62;28.19;32.94;23.21;16.43;17.15;20.2;33.6;27.1
NO2;uur;µg/m³;20211028 18:00;20211028 19:00;15.26;19.29;12.39;22.54;14.54;12.06;19.49;29.53;37.05;40.33;26.83;18.25;23.67;19.71;19.26;37.87;40.59;14.22;23.73;20.21;37.92;41.51;44.28;18.11;25.81;17.57;15.96;37.85;38.64;26.07;28.02;21.25;27.14;21.6;24.44;28.37;32.31;27.28;16.6;16.07;19.55;31.74;24.92
NO2;uur;µg/m³;20211028 19:00;20211028 20:00;21.53;19.2;9.59;21.65;13.58;10;18.25;26.91;30.49;31.12;15.96;15.06;22.54;17.12;13.89;36.04;38.08;11.92;17.44;17.9;37.19;39.59;46.68;15.15;24.42;15.96;15.7;31.69;28.37;21.35;24.44;18.23;29.7;21.06;25.9;29.92;34.71;25.72;20.58;13.89;22.55;29.92;22.13
NO2;uur;µg/m³;20211028 20:00;20211028 21:00;15.21;20.05;10.33;11.44;11.75;12.6;14.46;31.6;25.42;29.07;14.22;9.77;19;18.68;23.42;44.4;23.73;9.5;15.18;19.34;41.93;28.46;42.88;17.16;22.24;15.38;14.83;28.67;17.71;18.27;17.77;16.47;32.37;22.42;26.52;30.1;36.33;28.33;14.75;16.15;23.52;27.87;22.61
NO2;uur;µg/m³;20211028 21:00;20211028 22:00;14.24;17.43;8.44;6.92;5.32;12.54;11.34;26.88;25.66;33.08;13.12;7.79;19.64;21.76;12.14;32.73;19.4;7.99;11.81;20.24;32.83;25.1;44.42;17.04;21.04;14.41;15.37;30.92;17.27;14.44;17.56;13.05;33.49;20.93;24.15;28.56;35.11;23.88;11.47;18.25;22.82;29.38;25.37
NO2;uur;µg/m³;20211028 22:00;20211028 23:00;13.94;15.3;5.41;6.47;5.39;14.38;10.15;25.95;21.7;23.04;14.23;7.15;15.85;22.76;9.88;25.84;15.34;6.48;11.55;16.14;27.66;21.29;44.46;19.55;19.69;14.66;13.98;22.67;17.4;16.1;17.16;14.18;25.18;19.15;23.52;27.98;35.81;21.5;9.83;19.02;19.66;27.18;23.4
NO2;uur;µg/m³;20211028 23:00;20211029 00:00;14.53;17.89;5.98;6.12;5.85;13.83;10.65;23.26;18.24;14.29;11.96;7.26;13.32;12.35;8.73;21.86;15.05;6.57;11.11;13.87;25.64;21.29;34.04;35.02;14.33;13.56;11.55;18.09;19.08;14.46;16.43;10.23;19.83;18.07;25.14;29.5;36.41;24.79;10.62;17.55;19.35;28.16;24.91
NO2;uur;µg/m³;20211029 00:00;20211029 01:00;12.04;17.61;7.38;7.01;6.67;7.62;9.01;18.43;14.64;13.41;10.05;8.11;12.33;12.84;7.93;23.23;41.69;7.13;10.88;11.22;26.62;22.85;27.56;11;12.11;12.44;12.4;14.06;13.23;15.44;12.64;11.07;20.29;18.27;20.69;25.85;31.41;29.55;9.11;15.05;20.54;24.2;21.24
NO2;uur;µg/m³;20211029 01:00;20211029 02:00;9.35;14.17;6.93;6.7;6.39;6.64;8.35;18.7;12.49;9.61;8.92;7.24;10.55;15.17;8.77;24.55;37.71;6.77;9.2;10.97;21.44;19.59;28.18;19.79;11.27;10.53;12;13.17;13.52;12.8;12.12;11.25;23.5;16.87;18;23.44;27.75;23.83;9.15;13.13;20.7;21.26;18.91
NO2;uur;µg/m³;20211029 02:00;20211029 03:00;8.52;11.44;7.22;6.31;6.02;6.2;8.06;15.63;11.46;8.51;7.47;6.42;9.99;10.87;11.3;17.9;17.24;6.59;6.87;9.56;15.71;14.69;34.05;18.79;11.31;11.09;10.84;11.11;10.95;11.62;11.35;10.76;26.78;13.62;14.47;19.9;22.22;20.71;8.9;11.55;19.56;17.98;17.6
NO2;uur;µg/m³;20211029 03:00;20211029 04:00;8.69;10.76;6.94;6.58;6.1;5.01;7.55;16.54;11.69;8.55;7.52;6.06;10.88;8.55;37.66;19.84;22.41;5.57;6.83;8.97;15.97;13.72;28.25;12.42;9.8;8.49;9.05;10.18;10.42;10.38;10.29;8.22;30.68;11.52;12.89;18.15;21.48;16.08;8.07;10.49;17.14;15.42;13.8
NO2;uur;µg/m³;20211029 04:00;20211029 05:00;11.64;9.94;6.57;7.82;6.54;5.1;7.44;15.08;15.83;14.86;7.92;6.62;10.21;9.2;37.49;22.03;23.12;5.84;7;8.42;18.68;16.49;18.82;10.34;10.6;8.31;9.8;11.15;12.35;9.76;10.25;10.74;21.47;10.12;13.36;18.83;20.97;14.98;7.94;10.24;13.68;15.34;12.33
NO2;uur;µg/m³;20211029 05:00;20211029 06:00;15.84;12.97;7.09;9.69;7.2;6.38;9.82;19.09;21.27;26.05;10.77;7.36;14.17;7.85;18.47;27.33;24.07;6.91;8.89;9.96;22.02;20.61;24.81;13.6;13.08;9.61;12.07;20.57;19.69;13.86;14.2;12.64;21.78;10.92;13.9;19.67;20.17;15.49;7.6;10.28;12.56;20.54;15.6
NO2;uur;µg/m³;20211029 06:00;20211029 07:00;18.73;16.66;10.43;11.59;8.68;8.57;12.53;34.79;30.55;29.72;14.21;8.14;20.08;11.64;14.96;33.17;18.49;8.08;11.49;15.18;28.66;26.96;32.85;18.41;19.06;11.71;14.7;29.64;28.15;19.85;21.19;14.27;27.74;13.29;19.78;24.48;19.24;18.32;7.72;11.52;12.63;27.84;18.08
NO2;uur;µg/m³;20211029 07:00;20211029 08:00;21.38;18.39;9.28;14.99;9.37;10.81;13.28;40.41;33.36;37.16;16.85;13.01;19.2;10.67;24.11;37.13;21.62;12.69;12.63;18.58;32.16;29.82;40.76;13.55;22.13;11.92;14.66;37.57;31.14;23.92;25.14;15.6;35.02;15.59;21.24;26.49;21.87;18.59;9.35;12.65;14.43;31.21;23.8
NO2;uur;µg/m³;20211029 08:00;20211029 09:00;18.98;19.22;9.43;16.93;10.7;11.99;14.57;34.64;28.52;30.53;18.32;10.23;17.96;14.61;20.52;33.15;19.77;9.22;14.44;20.62;31.37;30.49;38.81;13.47;23.62;12.24;14.73;31.87;25.07;21.82;22.65;18.07;33.29;16.47;20.34;25.18;22.81;16.98;9.6;13.48;11.82;28.55;20.6
NO2;uur;µg/m³;20211029 09:00;20211029 10:00;16.02;14.32;9.07;13.05;9.06;10.17;14.27;22.91;22.32;28.4;15.55;9.71;15.85;15.77;17.32;24.68;16.38;8.3;11.8;16.63;24.79;22.07;28.72;12.75;18.39;12.82;13.02;28.68;23.42;18.34;18.09;16.55;32.68;17.85;20.25;25.89;20.62;14.15;9.18;13.37;10.04;23.61;15.64
NO2;uur;µg/m³;20211029 10:00;20211029 11:00;15.66;12.87;8.09;10.27;7.06;7.92;14.86;21.1;19.76;26.37;14.82;7.91;11.24;10.6;8.26;21.6;16.31;12.14;11.58;12.69;21.65;19.34;26.07;12.57;15.86;12.25;12.3;24.29;20;14.38;14.91;13.31;21.61;13.31;21.37;25.21;19.09;13.37;9.06;13.15;8.92;24.78;14.86
NO2;uur;µg/m³;20211029 11:00;20211029 12:00;15.29;11.34;6.99;10.27;7.5;7.2;14.92;16.43;18.28;21.36;12.01;7.85;9.31;6.66;6.88;18.21;15.12;8.77;;11.83;19.52;17.72;23;10.79;14.51;11.88;11.18;24.77;18.86;14.02;14.96;9.5;17.08;13.8;18.26;22.6;14.07;13.97;8.77;12.63;9.08;23.76;14.05
NO2;uur;µg/m³;20211029 12:00;20211029 13:00;6.66;12.32;5.57;11.11;6.16;6.52;12.07;13.81;13.56;21.48;10.44;7.69;5.67;7.02;4.49;19.11;14.88;8.16;;10.6;21.21;19.65;24.9;9.48;13.63;11.09;7.41;21.46;17.96;13.77;13.48;6.59;17.27;12.63;20.51;23.57;12.93;13.76;8.72;12.43;10.57;25.14;12.89
NO2;uur;µg/m³;20211029 13:00;20211029 14:00;5.97;10.94;5.95;10.28;5.65;5.25;10.88;10.84;13.87;24.33;10.97;8.73;5.35;8.63;5.74;16.24;16.7;8.54;;11.11;17.92;18.33;20.6;10.31;14.95;14.18;7.64;20.98;17.73;14.67;10.02;7.06;15.25;14.36;21.2;23.63;14.23;13.89;9.03;11.09;12.99;26.86;13.18
NO2;uur;µg/m³;20211029 14:00;20211029 15:00;6.4;6.82;5.97;13.64;6.6;4.26;10.72;11.04;12;26.71;14.02;8.47;5.07;9.02;6.79;15.31;19.66;10.55;;12.05;19.11;17.63;21.13;16.43;16.97;13.22;8.57;20.23;23.98;10.41;9.76;6.43;10.66;15.78;25.43;24.82;14.09;13.62;10.94;10.66;13.58;25.39;12.42
NO2;uur;µg/m³;20211029 15:00;20211029 16:00;6.98;6.28;7.32;15.14;6.81;8.43;14.45;12.08;17.27;27.43;16;10.4;7.52;11.67;9.42;16.45;19.13;13.67;;12.93;20.58;16.73;20.81;21.97;20.64;19.4;8.17;24.6;26.46;22.38;12.36;9.35;12.57;23.32;23.5;24.05;12.82;14.77;12.99;10.76;11.83;27.78;12.19
NO2;uur;µg/m³;20211029 16:00;20211029 17:00;8.46;9.63;12.08;22.48;12.14;5.06;12.17;13.53;21;29.76;14.17;11.71;9.09;11.92;9.38;18.41;14.81;11.51;;13.56;22.11;18.55;23.13;16.07;18.68;22.29;10.24;23.17;27.14;30.69;12.87;9.75;16.12;22.09;23.39;21.65;16.04;18.53;17.89;16.12;12.13;26.05;14.93
NO2;uur;µg/m³;20211029 17:00;20211029 18:00;11.58;10.61;11.88;21.47;15.19;4.55;15.68;13.22;19.73;25.91;14.85;11.72;7.07;11.42;9.19;19.13;17.29;11.2;;12.72;23.02;17.4;19.7;16.81;16.14;18.51;11.38;19.68;20.09;27.19;12.2;8.2;19.28;12.56;24.48;23.31;20.74;23.29;17.83;15.63;12.4;34.27;14.64
NO2;uur;µg/m³;20211029 18:00;20211029 19:00;13.1;11.08;10.94;13.55;9.78;4.92;16.86;11.3;20.13;27.21;20.83;11.32;8.46;11.45;10.19;20.75;14.49;8.48;;12.46;25.34;18.94;21.56;15.65;14.42;9.64;10.96;17.58;17.42;27.5;11.28;7.36;23.74;5.89;19.83;16.13;22.6;18.17;15.66;15.34;13.67;31.57;16.32
NO2;uur;µg/m³;20211029 19:00;20211029 20:00;10.37;6.53;5.91;7.17;6.3;7.7;14.63;15.91;14.76;33.95;17.8;15.81;11.19;13.01;10.15;22.08;16.1;9.06;;13.09;23.68;19.44;19.87;15.81;14.14;6.86;14.57;18.92;19.62;26.22;13.74;10.13;21.53;6.81;18.53;19.22;12.19;8.34;8.08;15.49;13.4;23.24;16.33
NO2;uur;µg/m³;20211029 20:00;20211029 21:00;3.4;4.9;3.46;5.92;4.49;6.56;16.83;9.9;10;21.61;13.24;15.2;6.45;12.11;10.69;26.36;16.58;11.02;;14.29;28.85;25.26;23.34;20.29;15.82;6.21;12.82;15.25;18.36;24.96;12.39;14.24;13.65;6.27;17.07;22.38;4.11;4.6;6.84;12.38;10.58;14.93;9.57
NO2;uur;µg/m³;20211029 21:00;20211029 22:00;3.71;5.36;3.51;6.48;4.32;4.86;15.62;10.53;9.87;22.65;15.82;11.78;5.86;10.24;9.36;23.29;20.69;9.83;;14.82;24.81;30.75;23.15;19.43;17.05;6.84;13.69;17.58;21.91;28.37;15.5;10.96;12.48;6.62;15.46;19.57;5.05;4.55;7.62;5.58;5.22;16.18;6.79
NO2;uur;µg/m³;20211029 22:00;20211029 23:00;3.23;5.41;2.82;5.38;4.17;5.57;11.86;14.37;8.96;22.31;14.07;11.56;6.95;11.87;7.85;22.66;17.02;8.74;;17.67;23.15;22.99;28.04;22.6;19.16;7.46;13.58;16.2;17.34;29.36;13.53;10.7;7;6.45;13.18;17.7;6.98;4.33;7.94;9.08;5.12;17.89;6.56
NO2;uur;µg/m³;20211029 23:00;20211030 00:00;2.85;5.39;4.21;5.87;5.33;5.21;12.82;14.87;14.83;17.65;10.6;11.9;7.03;9.4;6.52;25.82;11.6;8.39;;16.12;25.39;22.3;25.91;16.72;16.92;7.31;11.71;15.46;17.26;26.89;13.94;10.82;5.55;4.73;13.25;17.58;5.34;4.93;7.32;10.26;4.36;10.92;6.09
NO2;uur;µg/m³;20211030 00:00;20211030 01:00;3.09;7.41;3.4;6.46;4.68;5.47;14.07;11.47;12.72;24.12;10.1;7.52;5.95;10.61;13.99;18.31;14.17;7.65;;11.2;17.09;16.04;23.35;13.15;12.11;5.68;8.01;15.14;;13.83;10.5;13.63;7.72;4.57;11.39;17.34;4.56;4.11;7.64;6.16;3.94;8.74;5.38
NO2;uur;µg/m³;20211030 01:00;20211030 02:00;3.87;6.05;3.66;16.94;5.2;5.93;8.65;9.17;10.63;17.94;9.06;6.5;7.04;7.31;10.95;16.1;9.78;8.63;;10.04;15.58;13.87;24.61;18.09;14.22;5.5;9.79;10.72;11.26;9.31;9.37;8.24;5.82;6.91;10.29;17;4.5;4.36;6.77;6.58;4.01;8.09;5.35
NO2;uur;µg/m³;20211030 02:00;20211030 03:00;6.48;6.3;4.31;18.25;6.67;5.62;6.52;8.2;8.02;10.02;7.91;7.12;6.96;13.04;13.7;13.57;14.74;5.94;;10.44;13.82;15.78;19.65;12.04;11.44;5.61;6.76;10.93;10.01;9.37;7.71;7.07;10.71;7.42;10.83;16.22;5.08;4.89;4.63;4.45;3.87;7.2;5.98
NO2;uur;µg/m³;20211030 03:00;20211030 04:00;8.29;8.41;4.28;15.78;6.3;4.67;5.77;8.42;6.75;10.66;11.14;7.46;5.93;11.52;5.29;15.5;14.91;5.59;;8.89;16.72;14.93;11.8;7.51;8.35;5.87;6.02;10.33;8.71;8.97;8.22;7.48;14.58;6.76;8.44;14.34;6.78;4.67;3.8;5.8;3.62;6.22;4.66
NO2;uur;µg/m³;20211030 04:00;20211030 05:00;8.8;12.65;3.83;7.49;5.21;4.57;3.92;7.81;7.99;11.84;8.93;6.33;6.59;23.28;6.53;15.08;12.07;11.19;;6.47;13.1;13.08;21.26;6.26;8.06;5.88;7.36;9.22;10.56;10.17;8.09;7.84;16.94;7.87;11.21;15.65;9.29;3.97;4.18;10.55;3.62;8.19;4.55
NO2;uur;µg/m³;20211030 05:00;20211030 06:00;7.62;17.57;3.16;6.87;3.35;5.9;3.42;9.31;9.37;14.17;7.18;6.25;7.51;17.76;8.63;14.55;9.27;10.48;;7.31;15.87;17.03;27.8;4.41;12.84;5.79;8.85;11.07;13.16;7.7;9.18;8.24;15.77;11.08;19.64;24.05;14.53;4.28;5.87;13.4;3.55;11.31;8.28
NO2;uur;µg/m³;20211030 06:00;20211030 07:00;8.9;15.51;2.72;6.46;3.64;6.54;3.72;12.61;10.45;16.8;8.07;6.44;8.12;18.87;7.36;12.19;10.81;15.53;;8.5;15.7;13.52;28.68;5.48;16.18;10.07;8.4;13.98;13.67;8.75;11.4;11.94;13.78;21.6;18.5;22.41;14.34;8.63;5.87;14.49;4.44;18.06;10.86
NO2;uur;µg/m³;20211030 07:00;20211030 08:00;7.06;15.13;3.26;6.36;4;7.19;4.07;13.66;12.54;20.66;8.36;7.91;7.97;18.95;7.11;14.23;14.88;7.54;;9.28;15.97;11.53;23.5;7.54;12.16;17.29;9.47;17.68;16.3;9.19;11.69;9.68;10.74;19.78;16.36;18.86;13.46;15.78;11.88;13.17;8.24;19.83;15.39
NO2;uur;µg/m³;20211030 08:00;20211030 09:00;5.02;12.63;4.08;6.54;3.77;8.19;4.48;16.9;14.25;22.76;9.21;8.12;9.32;17.53;9.52;16.27;14.35;6.05;;10.31;16.84;12.05;15.08;11.56;13.16;19.37;8.99;17.68;17;12.01;11.96;9.22;10.51;16.85;17.21;19.62;10.97;14.86;15.33;13.8;10.82;24.86;14.17
NO2;uur;µg/m³;20211030 09:00;20211030 10:00;4.59;10.43;3.69;6.82;3.76;8.2;5.84;15.47;15.64;23.6;9.53;7.46;11.19;9.63;30.21;17.83;16.42;5.85;;9.57;17.99;15.67;13.56;14.34;14.32;13.87;9.32;17.69;17.76;11.57;11.2;9.02;12.68;13.22;14.8;17.57;11.99;14.7;15.04;13.85;11.22;24.46;14.02
NO2;uur;µg/m³;20211030 10:00;20211030 11:00;4.45;8.12;4.04;6.52;4.09;8.12;8.23;17.26;14.55;18.02;9.19;6.71;9.94;8.49;18.03;17.74;17.88;6.21;;8.98;15.51;15.01;16.4;23.05;12.11;14.81;7.25;19.78;16.97;12.66;12.22;10.05;13.7;10.3;13.37;16.63;14.8;13.79;13.04;11.09;10.48;24.46;11.31
NO2;uur;µg/m³;20211030 11:00;20211030 12:00;4.17;7.59;4.36;8.22;4.29;6.26;9.38;31.93;15.19;18.82;7.58;5.28;9.54;5.75;9.17;19.45;15.58;5.57;;8.26;16.9;15.02;21.19;10.97;11.84;12.02;7.51;20.78;18.21;11.72;12.85;7.57;15.88;9.83;13.91;16.23;15.05;13.24;10.4;11.23;9.45;23.65;10.79
NO2;uur;µg/m³;20211030 12:00;20211030 13:00;4.36;6.48;3.72;7.96;3.77;4.82;9.44;38.08;12.7;18.07;7.16;4.92;7.03;4.28;7.38;19.7;13.41;5.1;;9.55;19.11;14.74;25.35;8.86;12.74;13.24;6.12;17.45;15.85;11.3;11.13;8.02;20.52;8.73;13.46;16.3;15.55;14.97;7.54;11.38;10.3;18.55;10.15
NO2;uur;µg/m³;20211030 13:00;20211030 14:00;4;6.14;4.36;8.13;4.21;4.65;12.45;12.06;11.2;16.41;6.7;5.56;5.9;6.3;8.26;21.08;13.24;5.62;;10.53;21.4;17.53;26.79;9.33;12.09;11.07;6.32;16.21;15.52;8.87;9.77;6.44;16.84;9.2;12.93;14.87;16.57;13.37;6.32;11.06;9.73;20.3;10.76
NO2;uur;µg/m³;20211030 14:00;20211030 15:00;4.08;5.33;3.98;7.87;5.15;4.89;17.55;24.33;9.46;18.78;7.52;6.16;6.61;10.4;4.99;20.5;18.06;7.95;;11.11;26.02;22.21;20.22;10.32;13.22;9.89;6.03;16.96;18.61;10.78;9.36;5.81;18.72;8.86;12.81;14.93;16.98;8.2;5.71;11.62;9.23;19.24;11.09
NO2;uur;µg/m³;20211030 15:00;20211030 16:00;4.77;5.59;4.53;10.89;6.08;5.24;15.63;20.91;12.09;21.33;9.09;9.79;6.89;10.01;6.64;16.73;27.16;11.49;;13.37;21.5;18.55;17.52;12.25;14.31;9.58;7.62;19.82;20.57;16.25;9.35;6.76;19.37;8;16.39;16.26;14.76;9.62;6.17;11.08;9.51;18.15;11.02
NO2;uur;µg/m³;20211030 16:00;20211030 17:00;8.69;5.42;5.04;9.52;6.28;4.62;14.75;28.17;12.42;18.03;12.57;11.63;6.99;4.06;6.83;21.2;22.12;12.32;;15.26;29.87;17.25;22.9;14.35;19.52;8.28;7.77;23.57;23.64;26.27;13.52;8.99;21.3;6.69;17.31;16.09;11.62;8.12;6.98;11.19;12.15;20.31;13.25
NO2;uur;µg/m³;20211030 17:00;20211030 18:00;8.63;4.73;4.86;9.19;6.74;4.95;22.17;10.18;12.52;18.2;17.02;6.95;6.59;11.77;6.1;29.43;39.29;4.3;;9.7;42.71;22.07;34.95;16.56;18.97;7.65;6.15;22.09;20.87;24.3;12.63;7.64;19.58;5.4;15.98;15.48;10.15;8.09;6.29;12.02;10.49;22.6;13.95
NO2;uur;µg/m³;20211030 18:00;20211030 19:00;7.58;5.6;5.03;9.01;6.56;4.87;21.17;11.99;20.74;17.02;16.25;8.68;8.27;12.03;7.54;38.32;28.14;7.34;;14.96;50.95;25.99;31.73;34.9;20.19;6.32;9.49;19.95;21.01;30.39;12.51;7.95;20.06;6.1;14.76;14.22;8.82;5.49;6.07;12.24;7.51;23.96;12.23
NO2;uur;µg/m³;20211030 19:00;20211030 20:00;7.95;6.89;3.85;7.72;7.33;7.83;21.31;11.08;16.8;16.85;17.97;11.25;8.91;8.24;8;29.04;29.09;11.87;;22.32;37.12;37.49;31.27;19.05;19.9;7.26;6.94;19.01;21.8;34.13;11.38;8.41;20.07;5.72;16.04;15.69;7.98;4.64;6.01;13.88;5.51;17.78;9.42
NO2;uur;µg/m³;20211030 20:00;20211030 21:00;9.11;6.01;4.35;7.73;7.07;7.68;22.08;11.47;14.8;21.12;20.12;12.9;8.63;7.66;8.26;29.06;39.56;17.39;;21.05;35.25;33.74;27.99;10.49;23.32;8.15;11.29;21.62;27.92;31.63;13.89;13.81;21.93;6.31;15.79;17.34;5.55;5.4;6.04;13.31;4.97;20.19;6.57
NO2;uur;µg/m³;20211030 21:00;20211030 22:00;9.29;5.25;9.05;12.42;7.76;7.35;21.66;13.2;19.21;18.65;21.81;14.94;10.6;10.02;8.75;25.46;47.7;19.26;;18.35;33.08;27.46;24.87;14.94;22.29;7.66;15.24;21.21;24.27;27.77;17.89;15.94;16.68;7.6;14.55;16.48;4.89;5.44;7.46;12.17;5.1;16.18;6.57
NO2;uur;µg/m³;20211030 22:00;20211030 23:00;8.08;6.4;5.98;11.94;7.81;8.22;22.07;13.63;19;20.51;22.82;9.8;11.24;11.52;9.05;24.54;41.51;12.95;;20.39;32.51;18.8;25.27;17.54;24.15;9.96;14.48;19.88;24.81;24.06;17.57;12.75;9.64;11.53;14.12;16.72;4.86;5.29;9.44;6.29;4.83;17.52;7.9
NO2;uur;µg/m³;20211030 23:00;20211031 00:00;6.46;7.38;6.64;14.63;8.39;7.31;20.4;14.03;20.11;22.21;20.61;10.73;10.63;7.07;9.72;25.48;34.7;11.02;;19.22;38.64;19.23;23.96;14.27;23.8;12.18;16.97;20.03;23.96;28.42;17.15;12.14;7.92;11.62;15.55;16.37;6.03;6.39;12.42;4.13;4.66;17.03;7.28
NO2;uur;µg/m³;20211031 00:00;20211031 01:00;10.52;6.49;10.41;7.59;11.42;5.72;19.76;11.68;16.38;21.63;17.66;17.87;8.87;7.94;7.39;21.32;33.56;10.86;;21.67;32.05;15.28;26.14;23.33;21.31;12.77;12.78;19.86;22.57;23.01;16;16.03;7.61;10.89;16.08;18.47;7.2;9.61;16.45;4.82;7.06;11.84;7.98
NO2;uur;µg/m³;20211031 01:00;20211031 02:00;11.82;6.66;4.03;4.12;5.37;6.18;16.41;9.59;13.21;16;14.86;9.98;8.36;6.96;6.61;17.96;32.58;13.13;;19.66;26.03;12.39;22.28;18.05;18.86;11.83;10.65;19.11;23.2;25.38;17.45;13.12;7.51;10.52;12.77;18.95;7.6;9.36;13.81;5.99;7.3;12.83;9.03
